tax_code,name,name_slug,company_type,address,district,industry_raw,keyword
313636001,CÔNG TY TNHH MỘT THÀNH VIÊN THƯƠNG MẠI DỊCH VỤ PHÁT VINH PHÚC,CÔNG TY TNHH MỘT THÀNH VIÊN TH,Công ty trách nhiệm hữu hạn một thành viên,"C13/C11 Nguyễn Văn Linh, Ấp 5A , Xã Bình Hưng, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,"4741: Bán lẻ máy vi tính, thiết bị ngoại vi, phần mềm và thiết bị viễn thông trong các cửa hàng chuyên doanh-Chi tiết: Bán lẻ máy vi tính, máy điện thoại, máy fax;5820: Xuất bản phần mềm-Chi tiết: Xuấ",tin hoc
315606820,CÔNG TY TNHH DOANH NHÂN & THƯƠNG HIỆU VIỆT NAM,CÔNG TY TNHH DOANH NHÂN  THƯƠN,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"Số 19 Đường Hồ Văn Huê , Phường 09, Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",Quận Phú Nhuận,"7810: Hoạt động của các trung tâm, đại lý tư vấn, giới thiệu và môi giới lao động, việc làm-Chi tiết: Hoạt động của các đại lý tư vấn, giới thiệu và môi giới lao động, việc làm (trừ cho thuê lại lao đ",tin hoc
315628711,CÔNG TY TNHH DOANH NGHIỆP & THƯƠNG HIỆU VIỆT NAM,CÔNG TY TNHH DOANH NGHIỆP  THƯ,Công ty trách nhiệm hữu hạn một thành viên,"200/1 Thái Phiên, Phường 8, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",Quận 11,"7020: Hoạt động tư vấn quản lý-(trừ tư vấn tài chính, kế toán, pháp luật).;7310: Quảng cáo-;7320: Nghiên cứu thị trường và thăm dò dư luận-;7420: Hoạt động nhiếp ảnh-chi tiết: Hoạt động quay phim, chụ",tin hoc
316688209,CÔNG TY CỔ PHẦN SALA THIÊN PHÚC,CÔNG TY CỔ PHẦN SALA THIÊN PHÚ,Công ty cổ phần,"117/11 Bình Quới, Phường 27, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",Quận Bình Thạnh,"4520: Bảo dưỡng, sửa chữa ô tô và xe có động cơ khác-;4542: Bảo dưỡng và sửa chữa mô tô, xe máy-;4543: Bán phụ tùng và các bộ phận phụ trợ của mô tô, xe máy-;3600: Khai thác, xử lý và cung cấp nước-;3",tin hoc
316696753,CÔNG TY CỔ PHẦN ĐẦU TƯ XÂY DỰNG CCG,CÔNG TY CỔ PHẦN ĐẦU TƯ XÂY DỰN,Công ty cổ phần,"117/11 Bình Quới, Phường 27, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",Quận Bình Thạnh,"4530: Bán phụ tùng và các bộ phận phụ trợ của ô tô và xe có động cơ khác-;4541: Bán mô tô, xe máy-;4542: Bảo dưỡng và sửa chữa mô tô, xe máy-;5229: Hoạt động dịch vụ hỗ trợ khác liên quan đến vận tải-",tin hoc
316841986,CÔNG TY CỔ PHẦN IONLINE,CÔNG TY CỔ PHẦN IONLINE,Công ty cổ phần,"5A  Phan Kế Bính, Phường Đa Kao, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,"4610: Đại lý, môi giới, đấu giá hàng hóa-(trừ đấu giá tài sản);4633: Bán buôn đồ uống-Chi tiết: Bán buôn nước uống tinh khiết, nước khoáng đóng chai; Bán buôn rượu, bia;4620: Bán buôn nông, lâm sản ng",tin hoc
