tax_code,name,name_slug,company_type,address,district,industry_raw,keyword
313954501,CÔNG TY TNHH CÔNG NGHỆ THÔNG TIN SAIGONITSERVICES,CÔNG TY TNHH CÔNG NGHỆ THÔNG T,Công ty trách nhiệm hữu hạn một thành viên,"117-119 Lý Chính Thắng, Phường 07, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",Quận 3,5820: Xuất bản phần mềm-chi tiết: Sản xuất phần mềm.;6201: Lập trình máy vi tính-;6202: Tư vấn máy vi tính và quản trị hệ thống máy vi tính-;6209: Hoạt động dịch vụ công nghệ thông tin và dịch vụ khác,it services
313983453,CÔNG TY TNHH IT SERVICES,CÔNG TY TNHH IT SERVICES,Công ty trách nhiệm hữu hạn một thành viên,"5/1 Đường số 40, Phường Hiệp Bình Chánh, Quận Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",Quận Thủ Đức,"4741: Bán lẻ máy vi tính, thiết bị ngoại vi, phần mềm và thiết bị viễn thông trong các cửa hàng chuyên doanh-;6120: Hoạt động viễn thông không dây-;6190: Hoạt động viễn thông khác-chi tiết: Hoạt động ",it services
315783403,CÔNG TY TNHH TVIT SERVICES,CÔNG TY TNHH TVIT SERVICES,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"311/7 Nguyễn Xí, Phường 13, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",Quận Bình Thạnh,0161: Hoạt động dịch vụ trồng trọt-(không hoạt động tại trụ sở);0162: Hoạt động dịch vụ chăn nuôi-(không hoạt động tại trụ sở);0163: Hoạt động dịch vụ sau thu hoạch-(không hoạt động tại trụ sở);0240: ,it services
316513336,CÔNG TY TNHH DEV AND IT SERVICES,CÔNG TY TNHH DEV AND IT SERVIC,Công ty trách nhiệm hữu hạn một thành viên,"Tầng 2, 124 Điện Biên Phủ, Phường Đa Kao, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,"6201: Lập trình máy vi tính-Chi tiết: Dịch vụ lập trình phần mềm; Dịch vụ thực hiện phần mềm; Sản xuất phần mềm (CPC 842);6202: Tư vấn máy vi tính và quản trị hệ thống máy vi tính-(CPC 842, 841);6209:",it services
316553427,CÔNG TY TNHH NEW IT SERVICES,CÔNG TY TNHH NEW IT SERVICES,Công ty trách nhiệm hữu hạn một thành viên,"Lầu 2, 42 Mê Linh, Phường 19, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",Quận Bình Thạnh,6209: Hoạt động dịch vụ công nghệ thông tin và dịch vụ khác liên quan đến máy vi tính-Chi tiết: Dịch vụ sửa chữa bảo trì và cài đặt máy vi tính (CPC  845); 4649: Bán buôn đồ dùng khác cho gia đình-(tr,it services
316624565,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ SAIGONITSERVICES,CÔNG TY TNHH THƯƠNG MẠI DỊCH V,Công ty trách nhiệm hữu hạn một thành viên,"Tầng 8, 520 Cách Mạng Tháng Tám, Phường 11, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",Quận 3,6201: Lập trình máy vi tính-;6202: Tư vấn máy vi tính và quản trị hệ thống máy vi tính-;6209: Hoạt động dịch vụ công nghệ thông tin và dịch vụ khác liên quan đến máy vi tính-(Trừ Kinh doanh dịch vụ tr,it services
