tax_code,name,name_slug,company_type,address,district,industry_raw,keyword
313790211,CÔNG TY TNHH VISION NETWORK 1,CÔNG TY TNHH VISION NETWORK 1,Công ty trách nhiệm hữu hạn một thành viên,"15/10/2A đường TMT, tổ 20, khu phố 1, phường Trung Mỹ Tây, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",Quận 12,"4741: Bán lẻ máy vi tính, thiết bị ngoại vi, phần mềm và thiết bị viễn thông trong các cửa hàng chuyên doanh-chi tiết: bán lẻ điện thoại, điện thoại di động; bán lẻ thiết bị, linh phụ kiện viễn thông;",network
314068658,CÔNG TY TNHH HACKBERRY MEDIA NETWORK,CÔNG TY TNHH HACKBERRY MEDIA N,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"L17-11, Tầng 17, Tòa Nhà Vincom Center, Số 72 Lê Thánh Tôn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,"7020: Hoạt động tư vấn quản lý-chi tiết: dịch vụ tư vấn quản lý, bao gồm:
- dịch vụ tư vấn quản lý chung;
- dịch vụ tư vấn quản lý tài chính (trừ thuế kinh doanh);
- dịch vụ tư vấn quản lý marketing;
",network
314227259,CÔNG TY TNHH UNIVERSAL NETWORK CONNECTION (UNC),CÔNG TY TNHH UNIVERSAL NETWORK,Công ty trách nhiệm hữu hạn một thành viên,"Tầng 8, Tòa nhà AB, 76A Lê Lai, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,"8560: Dịch vụ hỗ trợ giáo dục-chi tiết: Dịch vụ tư vấn du học
(CPC: 8560);7020: Hoạt động tư vấn quản lý-Chi tiết: tu vấn đầu tư ( trừ tư vấn tài chính, kế toán);  Doanh nghiệp có vốn đầu tư nước ngoà",network
314237144,CÔNG TY TNHH TIBCO ORCHESTRA NETWORKS VIỆT NAM,CÔNG TY TNHH TIBCO ORCHESTRA N,Công ty trách nhiệm hữu hạn một thành viên,"Lầu 3, số 44 Nguyễn Huệ, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,"6201: Lập trình máy vi tính-chi tiết: Dịch vụ thực hiện phần mềm máy tính, bao gồm:
- Dịch vụ tư vấn phần mềm và tư vấn hệ thống;
- Dịch vụ phân tích hệ thống;
- Dịch vụ thiết kế hệ thống;
- Dịch vụ l",network
314336480,CÔNG TY TNHH REAL ESTATE DATA NETWORK,CÔNG TY TNHH REAL ESTATE DATA ,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"Tòa Nhà Pax Sky Số 159C Đề Thám, Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,6201: Lập trình máy vi tính-;6202: Tư vấn máy vi tính và quản trị hệ thống máy vi tính-chi tiết: dịch vụ tư vấn phần mềm và tư vấn hệ thống;7020: Hoạt động tư vấn quản lý-chi tiết: dịch vụ tư vấn quản,network
314526114,CÔNG TY TNHH YEAH1 NETWORK VIỆT NAM,CÔNG TY TNHH YEAH1 NETWORK VIỆ,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"Số 191, đường Nam Kỳ Khởi Nghĩa, Phường Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",Quận 3,"7020: Hoạt động tư vấn quản lý-(trừ tư vấn tài chính, kế toán, pháp lý). 
(Doanh nghiệp không được cung cấp dịch vụ trọng tài hòa giải đối với tranh chấp thương mại giữa các thương nhân, dịch vụ pháp ",network
314569100,CÔNG TY TNHH VIETNAM HOSPITALITY NETWORK,CÔNG TY TNHH VIETNAM HOSPITALI,Công ty trách nhiệm hữu hạn một thành viên,"88 Hàm Nghi, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,"7020: Hoạt động tư vấn quản lý-(trừ tư vấn tài chính, kế toán, pháp luật);7810: Hoạt động của các trung tâm, đại lý tư vấn, giới thiệu và môi giới lao động, việc làm-Chi tiết: Hoạt động của các đại lý",network
314589795,CÔNG TY TNHH CÔNG NGHỆ THÔNG TIN NETWORK HUB,CÔNG TY TNHH CÔNG NGHỆ THÔNG T,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"91/6D1 Hòa Hưng, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",Quận 10,"9522: Sửa chữa thiết bị, đồ dùng gia đình-Chi tiết: Sữa chữa máy vi tính (trừ gia công cơ khí, tái chế phế thải, xi mạ điện tại trụ sở);4610: Đại lý, môi giới, đấu giá-Chi tiết: Đại lý;4741: Bán lẻ má",network
314625080,CÔNG TY TNHH M & J NETWORKS,CÔNG TY TNHH M  J NETWORKS,Công ty trách nhiệm hữu hạn một thành viên,"177 Điện Biên Phủ , Phường Đa Kao, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,"4649: Bán buôn đồ dùng khác cho gia đình-Chi tiết: Bán buôn vali, cặp, túi, hàng da và giả da. Bán buôn nước hoa, hàng mỹ phẩm và chế phẩm vệ sinh. Bán buôn đồng hồ đeo tay, đồng hồ treo tường và đồ t",network
314689260,CÔNG TY TNHH OCEAN NETWORK EXPRESS (VIỆT NAM),CÔNG TY TNHH OCEAN NETWORK EXP,Công ty trách nhiệm hữu hạn một thành viên,"Tầng 3, mPlaza Saigon, số 39, đường Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,"5012: Vận tải hàng hóa ven biển và viễn dương-Dịch vụ vận tải hàng hóa trừ vận tải nội địa, bao gồm:
(i)	Bán và tiếp thị dịch vụ vận tải biển qua giao dịch trực tiếp với khách hàng, từ niêm yết giá tớ",network
