tax_code,name,name_slug,company_type,address,district,industry_raw,keyword
316230722,CÔNG TY TNHH TMINSCOMPUTER,CÔNG TY TNHH TMINSCOMPUTER,Công ty trách nhiệm hữu hạn một thành viên,"369/6 Đinh Bộ Lĩnh, Phường 26, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",Quận Bình Thạnh,"4652: Bán buôn thiết bị và linh kiện điện tử, viễn thông-;4651: Bán buôn máy vi tính, thiết bị ngoại vi và phần mềm-;4741: Bán lẻ máy vi tính, thiết bị ngoại vi, phần mềm và thiết bị viễn thông trong ",computer
316354083,CÔNG TY TNHH BẢO ÂN COMPUTER,CÔNG TY TNHH BẢO ÂN COMPUTER,Công ty trách nhiệm hữu hạn một thành viên,"216 Nguyễn Thượng Hiền, Phường 05, Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",Quận Phú Nhuận,"1812: Dịch vụ liên quan đến in-;4543: Bán phụ tùng và các bộ phận phụ trợ của mô tô, xe máy-;4610: Đại lý, môi giới, đấu giá hàng hóa-Chi tiết: Đại lý, môi giới hàng hóa;4632: Bán buôn thực phẩm-(khôn",computer
316477712,CÔNG TY TNHH DUY LÃM COMPUTER,CÔNG TY TNHH DUY LÃM COMPUTER,Công ty trách nhiệm hữu hạn một thành viên,"30 Đặng Văn Bi, Khu Phố 4, Phường Bình Thọ, Quận Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",Quận Thủ Đức,"4651: Bán buôn máy vi tính, thiết bị ngoại vi và phần mềm-;4652: Bán buôn thiết bị và linh kiện điện tử, viễn thông-;7730: Cho thuê máy móc, thiết bị và đồ dùng hữu hình khác không kèm người điều khiể",computer
316558182,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ PHƯƠNG THÀNH COMPUTER,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊC,Công ty trách nhiệm hữu hạn một thành viên,"Số 26/9 Nguyễn Văn Lượng, Phường 6, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",Quận Gò Vấp,"4651: Bán buôn máy vi tính, thiết bị ngoại vi và phần mềm-;3312: Sửa chữa máy móc, thiết bị--(trừ gia công cơ khí, tái chế phế thải, xi mạ điện tại trụ sở);3313: Sửa chữa thiết bị điện tử và quang học",computer
316601889,CÔNG TY TNHH  SẢN XUẤT - THƯƠNG MẠI - XUẤT NHẬP KHẨU HẢI PHONG COMPUTER,CÔNG TY TNHH  SẢN XUẤT  THƯƠNG,Công ty trách nhiệm hữu hạn một thành viên,"22 Đinh Củng Viên, Phường Phước Long A, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",,"4659: Bán buôn máy móc, thiết bị và phụ tùng máy khác-Chi tiết : Bán buôn, máy móc, thiết bị và phụ tùng văn phòng : Máy photocopy, máy chiếu sáng, máy vi tính, máy fax, máy in, camera, máy chiếu sáng",computer
316651329,CÔNG TY TNHH LẬP TRÌNH- GIA CÔNG CƠ KHÍ HP ENGINEERING,CÔNG TY TNHH LẬP TRÌNH GIA CÔN,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"3/12A Nam Thới, Xã Thới Tam Thôn, Huyện Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",,2592: Gia công cơ khí; xử lý và tráng phủ kim loại-Chi tiết: Gia công cơ khí;6201: Lập trình máy vi tính-Chi tiết: -Lập trình CNC (Computer Numerical Control) -Lập trình gia công chi tiết máy vi tính ,computer
316133493,CÔNG TY TNHH PHÁT TRIỂN CÔNG NGHỆ TRƯỜNG THỊNH COMPUTER,CÔNG TY TNHH PHÁT TRIỂN CÔNG N,Công ty trách nhiệm hữu hạn một thành viên,"618/50/8  Quang Trung, Phường 11, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",Quận Gò Vấp,6201: Lập trình máy vi tính-Chi tiết: Lập trình máy vi tính; Gia công phần mềm vi tính;6202: Tư vấn máy vi tính và quản trị hệ thống máy vi tính-;6209: Hoạt động dịch vụ công nghệ thông tin và dịch vụ,computer
316445527,CÔNG TY TNHH NGUYỄN COMPUTER,CÔNG TY TNHH NGUYỄN COMPUTER,Công ty trách nhiệm hữu hạn một thành viên,"173A Đường D5, Phường 25, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",Quận Bình Thạnh,"4649: Bán buôn đồ dùng khác cho gia đình-;4651: Bán buôn máy vi tính, thiết bị ngoại vi và phần mềm-;4652: Bán buôn thiết bị và linh kiện điện tử, viễn thông-;4659: Bán buôn máy móc, thiết bị và phụ t",computer
316633175,CÔNG TY TNHH DỊCH VỤ PHÚ COMPUTER,CÔNG TY TNHH DỊCH VỤ PHÚ COMPU,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"55 Lý Tế Xuyên, khu phố 4, Phường Linh Đông, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",,"4774: Bán lẻ hàng hóa đã qua sử dụng trong các cửa hàng chuyên doanh-(trừ bán lẻ đồ cổ, hoạt động của nhà đấu giá) (trừ bán lẻ hóa chất, khí dầu mỏ hóa lỏng LPG, dầu nhớt cặn, vàng miếng, súng, đạn lo",computer
316731408,CÔNG TY TNHH AN KHANG COMPUTER,CÔNG TY TNHH AN KHANG COMPUTER,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"Số 173B, Đường TX33 khu phố 2, tổ 30, Phường Thạnh Xuân, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",Quận 12,"7310: Quảng cáo-;6190: Hoạt động viễn thông khác-Chi tiết: Dịch vụ truy cập internet.;4649: Bán buôn đồ dùng khác cho gia đình-Chi tiết: Bán buôn đồ điện gia dụng, đèn và bộ đèn điện, Bán buôn sách, b",computer
316810882,CÔNG TY TNHH MỘT THÀNH VIÊN LONG PHÁT COMPUTER,CÔNG TY TNHH MỘT THÀNH VIÊN LO,Công ty trách nhiệm hữu hạn một thành viên,"161 Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",Quận 12,"4651: Bán buôn máy vi tính, thiết bị ngoại vi và phần mềm-;4741: Bán lẻ máy vi tính, thiết bị ngoại vi, phần mềm và thiết bị viễn thông trong các cửa hàng chuyên doanh-;9511: Sửa chữa máy vi tính và t",computer
316866099,CÔNG TY CỔ PHẦN HANOICOMPUTER Q3,CÔNG TY CỔ PHẦN HANOICOMPUTER ,Công ty cổ phần,"Toà nhà số 520 Cách Mạng Tháng 8, Phường 11, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",Quận 3,"1811: In ấn-(trừ in tráng bao bì kim loại, in trên các sản phẩm vải sợi, dệt, may, đan tại trụ sở);1812: Dịch vụ liên quan đến in-;1820: Sao chép bản ghi các loại-;2610: Sản xuất linh kiện điện tử-(kh",computer
316953048,CÔNG TY TNHH VICSTAR COMPUTER,CÔNG TY TNHH VICSTAR COMPUTER,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"L17-11, Tầng 17, Toà nhà Vincom Center, 72 Lê Thánh Tôn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,"4652: Bán buôn thiết bị và linh kiện điện tử, viễn thông-Chi tiết: Bán buôn, xuất nhập khẩu thiết bị và linh kiện điện tử, viễn thông (CPC 622); 4651: Bán buôn máy vi tính, thiết bị ngoại vi và phần m",computer
316976278,CÔNG TY TNHH DỊCH VỤ NGỌC GIA BẢO COMPUTER,CÔNG TY TNHH DỊCH VỤ NGỌC GIA ,Công ty trách nhiệm hữu hạn một thành viên,"Số 36, Đường 138, Phường Tân Phú, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",,"2620: Sản xuất máy vi tính và thiết bị ngoại vi của máy vi tính-;3312: Sửa chữa máy móc, thiết bị-;3313: Sửa chữa thiết bị điện tử và quang học-;4659: Bán buôn máy móc, thiết bị và phụ tùng máy khác-C",computer
